|tema|create_video|video_id|author|hashtags|desc|_browser|lenguage|time_zone|source|stats
393|petro|2022-04-15 22:41:36|7087041757858319622|{'id': '6891272227842278401', 'uniqueId': 'gustavopetrooficial', 'nickname': 'Gustavo Petro', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_100x100.jpeg?x-expires=1651021200&x-signature=swZA%2FyFQdMKQ14l69j3BNJKvJ2A%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_720x720.jpeg?x-expires=1651021200&x-signature=2VjtBeapXsVOPHL9Qeh9vY43IiM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=CUI2eQrOUchR%2BPpRmZ0restYReI%3D', 'signature': 'Candidato presidencial\nHaremos de Colombia una potencia mundial de la vida', 'verified': True, 'secUid': 'MS4wLjABAAAAhdLULqt90LNePE7T7qt_VQX5aRQ5avOhM3guc6RvoW9gw_xtopmRk7jg0HwWR8FK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1705215324986374', name='eleccionescolombia2022'), TikTokApi.hashtag(id='17254', name='amor'), TikTokApi.hashtag(id='20717291', name='paratii'), TikTokApi.hashtag(id='83143321', name='pingüino')]|¿Les gustan los pingüinos? #petro #eleccionescolombia2022 #amor #paratii #pingüino|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 15100, 'shareCount': 124, 'commentCount': 280, 'playCount': 124100}
394|petro|2022-04-06 11:37:22|7083530824028540165|{'id': '6954857727806227462', 'uniqueId': 'sammito_comediante', 'nickname': 'Sammito comediante', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cc46d1d1b16a93d372de00d32bb78c55~c5_100x100.jpeg?x-expires=1651021200&x-signature=UwU3WmV0H9%2BroUfeGXW%2B3AIBBn4%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cc46d1d1b16a93d372de00d32bb78c55~c5_720x720.jpeg?x-expires=1651021200&x-signature=vulOdxkPe4PZ9085QzIJBAR56Rw%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cc46d1d1b16a93d372de00d32bb78c55~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=JupmdTsNgwwvpaG%2Bd2%2FHq11wQrw%3D', 'signature': '⚠️ advertencia.  muchos de los videos no son aptos, para sensibles ⚠️', 'verified': False, 'secUid': 'MS4wLjABAAAAODC6OzX7-uhNjpXbVsNSRa4f37Fq-ct0PKpmm4QwDmmLF67kw9RP9TgBXcwnv1K_', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1278720', name='llamada'), TikTokApi.hashtag(id='143516', name='comedia'), TikTokApi.hashtag(id='19336', name='humor'), TikTokApi.hashtag(id='65243', name='parati'), TikTokApi.hashtag(id='23428', name='tiktok'), TikTokApi.hashtag(id='20884', name='viral'), TikTokApi.hashtag(id='1705215324986374', name='eleccionescolombia2022'), TikTokApi.hashtag(id='1658885222206469', name='gustavopetro')]|#llamada #comedia #humor #parati #tiktok #viral #eleccionescolombia2022 #gustavopetro|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 9324, 'shareCount': 1034, 'commentCount': 413, 'playCount': 109500}
395|petro|2021-10-19 06:29:10|7020738002024434950|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=8hW8Z%2BneXq3xBSrK%2BoSRbnhYG7k%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]||<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 144000, 'shareCount': 1266, 'commentCount': 1608, 'playCount': 970900}
396|petro|2022-02-28 18:37:30|7069908937146993926|"{'id': '6932905957819270150', 'uniqueId': 'elcharlezp', 'nickname': '""NOTICIAS DE COLOMBIA""', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4bf874cbb8306b9a1c4e3d140723bf15~c5_100x100.jpeg?x-expires=1651021200&x-signature=lcbiMeI%2BzQojvcO2zz9DuHd6Ddk%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4bf874cbb8306b9a1c4e3d140723bf15~c5_720x720.jpeg?x-expires=1651021200&x-signature=9iC%2FeCJRJoEvatAf6o2g1dXS51M%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4bf874cbb8306b9a1c4e3d140723bf15~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=94sj9QpM%2FYQl%2FI0kcobW1rbFL2I%3D', 'signature': 'Otro Colombiano Indignado 🇨🇴💪🏾\nSíguenos En Twitter 🐦\nNo+🐀', 'verified': False, 'secUid': 'MS4wLjABAAAA9GNDgDnjM3KsiuDiR0adUM9dcFQ-PqOD_O2S0OKJAV13vd4JCR1-xwt_5p-LZMNl', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}"|[TikTokApi.hashtag(id='463225', name='colombianos'), TikTokApi.hashtag(id='7054222782330208262', name='elcharlezp'), TikTokApi.hashtag(id='65243', name='parati'), TikTokApi.hashtag(id='1701768245238790', name='petropresidente🇨🇴'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='47157678', name='corrupcion')]|#colombianos #elcharlezp #parati #petropresidente🇨🇴 #petropresidente #corrupcion @gustavopetrooficial|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 5317, 'shareCount': 1733, 'commentCount': 373, 'playCount': 156200}
397|petro|2022-04-05 17:40:41|7083253361671261446|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=8hW8Z%2BneXq3xBSrK%2BoSRbnhYG7k%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]||<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 64200, 'shareCount': 258, 'commentCount': 249, 'playCount': 355200}
398|petro|2022-04-11 00:15:17|7085210473062223110|{'id': '6801160086917202949', 'uniqueId': 'osquitar1985', 'nickname': 'poccopelo', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/93946cc3d9f4e0860ea61065851fc98e~c5_100x100.jpeg?x-expires=1651021200&x-signature=wvetNG2C2r%2Fwo04dEdLg1xxQgh8%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/93946cc3d9f4e0860ea61065851fc98e~c5_720x720.jpeg?x-expires=1651021200&x-signature=3hABAkzl1owpO9ywz5eDQyPKdjQ%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/93946cc3d9f4e0860ea61065851fc98e~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=EkhZ2ZCZxIPE8Tlf0XVg7qAPQ3I%3D', 'signature': '🇨🇴♏buscando la verdad, y respetando a los demás! y algunas pendejadas', 'verified': False, 'secUid': 'MS4wLjABAAAA1sWQR_VV5M1K5yvnah2xI9buiqrcLwhzfhZ26pEYAtSMj8WYfzs4ZGla11hEexFE', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='23428', name='tiktok'), TikTokApi.hashtag(id='65243', name='parati'), TikTokApi.hashtag(id='20884', name='viral'), TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='1666299986505734', name='nomaspetro'), TikTokApi.hashtag(id='2892473', name='tendencia'), TikTokApi.hashtag(id='18063794', name='elecciones'), TikTokApi.hashtag(id='83040567', name='politica')]|#tiktok #parati #viral #colombia #nomaspetro #tendencia #elecciones #politica|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 4985, 'shareCount': 5477, 'commentCount': 683, 'playCount': 163500}
399|petro|2021-12-03 09:03:08|7037476515717631237|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=8hW8Z%2BneXq3xBSrK%2BoSRbnhYG7k%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]||<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 136300, 'shareCount': 1083, 'commentCount': 2078, 'playCount': 433000}
400|petro|2022-04-13 10:02:46|7086104040722959621|{'id': '6918133751654646790', 'uniqueId': 'marcosorlandopp5', 'nickname': 'Marcos Orlando Perez', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eff77be9ecdcb5c5848e766ce24bfebe~c5_100x100.jpeg?x-expires=1651021200&x-signature=MNkvRfGxFznY1KsBs0%2FcXZE0caQ%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eff77be9ecdcb5c5848e766ce24bfebe~c5_720x720.jpeg?x-expires=1651021200&x-signature=fGuqCIiD8fH1qvSpZmORq%2BN6ZQ0%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eff77be9ecdcb5c5848e766ce24bfebe~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=mjNTsYgnv1Va7HyD6Res6GmLuN8%3D', 'signature': 'https://go.rodolfistas.com/marcos-orlando-perez-pabon-no05xzpy', 'verified': False, 'secUid': 'MS4wLjABAAAAFWSBECWFZscRla-j2RK9PH74jHIK75sTTLBRJjV5wDFbnCoAbU1XMN5RKziqfP2U', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': True, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1601486328647685', name='humorpolitico'), TikTokApi.hashtag(id='1705215324986374', name='eleccionescolombia2022'), TikTokApi.hashtag(id='1662610629406725', name='rodolfohernandez'), TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='1687864609688578', name='franciamarquez')]|#humorpolitico #eleccionescolombia2022 #rodolfohernandez #gustavopetro #franciamarquez|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 5099, 'shareCount': 1351, 'commentCount': 184, 'playCount': 123600}
401|petro|2021-10-14 06:48:03|7018887443772460293|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=8hW8Z%2BneXq3xBSrK%2BoSRbnhYG7k%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]|Broooo|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 2000000, 'shareCount': 17600, 'commentCount': 14900, 'playCount': 9500000}
402|petro|2022-04-01 16:25:42|7081749702407933189|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=8hW8Z%2BneXq3xBSrK%2BoSRbnhYG7k%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]|😡|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 46700, 'shareCount': 247, 'commentCount': 220, 'playCount': 265500}
403|petro|2022-02-24 21:41:55|7068472124511554862|{'id': '2269171', 'uniqueId': 'petro_clips', 'nickname': 'Petro', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1606f04c73baa8bac46416b4f9701063~c5_100x100.jpeg?x-expires=1651021200&x-signature=Rv%2FzyZnDiNoc57jMPf7K1cYPjvg%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1606f04c73baa8bac46416b4f9701063~c5_720x720.jpeg?x-expires=1651021200&x-signature=VxLEyTmLH788tMv4Ej0zziuPNRM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1606f04c73baa8bac46416b4f9701063~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=j%2F60WpdMpGU4xdCJd4r3GUJKd44%3D', 'signature': 'I love y’all\nTALK TO ME NICE!!\nFollow me on IG!!', 'verified': False, 'secUid': 'MS4wLjABAAAAMH8twvGYp9hbC0enTFd6CCoG3Qn1EuOTI79bkG3ETEg', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]|All my check engine lights been on lately 😭😭😭😭😭😭😭😭😭🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🥴🥴🥴🥴🥴🥴|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 42500, 'shareCount': 6957, 'commentCount': 633, 'playCount': 613300}
404|petro|2022-03-20 14:12:51|7077262444418141445|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=8hW8Z%2BneXq3xBSrK%2BoSRbnhYG7k%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]||<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 51900, 'shareCount': 386, 'commentCount': 328, 'playCount': 345200}
405|petro|2021-12-06 09:35:55|7038598217646361862|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=lXHH1TmeWfidsYLAEmamxmyNOpY%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]|In the middle of the night|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 462700, 'shareCount': 4308, 'commentCount': 6020, 'playCount': 1900000}
406|petro|2022-03-29 12:42:07|7080578830146096390|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=lXHH1TmeWfidsYLAEmamxmyNOpY%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]|Wanna be my friend|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 68900, 'shareCount': 366, 'commentCount': 600, 'playCount': 354300}
407|petro|2022-03-09 20:36:29|7073279364888087814|{'id': '6981051179691000838', 'uniqueId': 'juventudpoliticacolombia', 'nickname': 'juventudpoliticacolombia', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b3b9f8bff9fbb6b7eeedc87ee930ede~c5_100x100.jpeg?x-expires=1651021200&x-signature=lcYLcQjzoIgq%2BMimdUDAWcZxjDQ%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b3b9f8bff9fbb6b7eeedc87ee930ede~c5_720x720.jpeg?x-expires=1651021200&x-signature=wmETgcgXGooB%2BXYIoCx6CDAEjD8%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b3b9f8bff9fbb6b7eeedc87ee930ede~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=DDdxnU3DG9j87PvWI49s1yoxVU8%3D', 'signature': 'movimiento de defensa de derechos laborales, derechos de petición y tutelas', 'verified': False, 'secUid': 'MS4wLjABAAAAdPm_XYUQlmjf3BNyCQpnAecRzcvB0TEQsDyYpBKm5S76PgPSPsZcGFc4NPCBzMGI', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1678660788566017', name='petropresidente2022'), TikTokApi.hashtag(id='1684368716718082', name='cambiacolombia'), TikTokApi.hashtag(id='7066466366404067334', name='nomásfraude'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico'), TikTokApi.hashtag(id='7054748122194378757', name='5millonesdevotos')]|#petropresidente2022 #cambiacolombia #NoMásFraude #pactohistorico #5millonesdevotos @gustavopetrooficial comparte este video.|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 11900, 'shareCount': 5268, 'commentCount': 677, 'playCount': 159400}
